0_Sensory_Stimulation,2_Substance_Abuse,4_Trauma_Stress,5_Cognitive_Impairment,6_Object_Recognition,7_Body_Cycles,9_Spatial_Attention,13_Executive_Function,14_Mental_Imagery,15_Reading_Writing,17_Empathy_Interaction,20_Word_Processing,21_Contextual_Cues,22_Depression_Disorders,23_Creativity_Acupuncture,24_Encoding_Retrieval,25_Response_Inhibition,30_Multiple_Sclerosis,32_Language_Processing,34_Decision_making,40_Action_Observation,46_Hearing_Disorders,49_Cognitive_Conflict,51_Motor_Coordination,52_Sleep_Math,56_Memory_Events,58_Task_switching,60_Emotion_Processing,61_Pain_Perception,62_Developmental_Disorders,65_Emotion_face,66_Gender_Differences,67_Personality_Traits,68_Working_Memory,70_Body_perception,72_Motor_control,75_Spatial_cognition,77_Reasoning_evaluation,81_Alcohol_dependence,82_Task_performance,85_Feedback_learning,86_Auditory_processing,87_Language_comprehension,88_Motion_perception,90_Familiarity_recognition,93_Eye_movements,95_Motor_movements,97_Fear_conditioning,98_Food_weight,99_Reward_processing
0.0014111389,0.003776471,-0.0077506523,0.0004747357,-0.009368705,-0.0047603673,-0.001273948,-8.404502e-05,0.008024428,-0.0049194545,0.004120869,-0.009995517,0.007928221,-0.0045486484,0.00072938093,-0.0064509483,-0.009452039,-0.0031993368,-0.005565325,-0.0033291942,-0.00047295413,-0.003359401,0.012137313,-0.0030480588,-0.006291208,0.0020290578,0.006366707,-0.0007576617,0.0005819238,-0.0013425518,0.0014138123,0.0014270978,-0.002570905,0.005267193,0.0011897307,0.007867732,-0.00086936384,0.011034483,-0.0037757393,-0.00504529,-0.007123788,-0.02090345,-0.004351881,0.0018968816,-0.012151633,0.005964376,0.008246451,0.0011311817,0.0029970661,0.0023975372314453125
0.007904696,0.004385579,-0.0045075975,0.009847361,0.014645332,-0.0014598982,0.018142,0.010897676,0.0013930722,0.014085175,0.015997283,0.011879235,0.009028919,0.0037687765,-0.0048328126,0.01544931,0.0067739612,0.003626918,0.0055063283,0.026408797,0.013650443,-0.00012436038,0.014897639,0.016228799,0.0062590893,0.016598975,0.00037533234,-3.714262e-05,0.009736417,-0.0056791995,0.011188354,-0.00037392476,0.016819695,0.004150032,0.005799404,0.024016382,0.020750329,0.030075846,-0.00921248,-0.0030827883,0.002294568,-0.0019197438,0.015390608,0.01528842,0.009805825,0.0015759286,0.02264599,-0.0036415688,0.04346693,0.0243682861328125
-0.009434637,0.00039156954,-0.0059923697,-0.008134776,-0.0028391897,-0.023609538,0.010633273,0.007543648,-0.006642766,-0.011673532,-0.014452448,-0.030445319,-0.012721843,-0.03058549,0.013878411,-0.02610349,0.009672587,0.0075417547,-0.02027902,-0.023968592,-0.017682087,-0.016106306,-0.00634063,-0.029964669,-0.024104921,-0.01564604,-0.01277803,-0.0064702206,-0.012936286,-0.0015703846,-0.01666853,-0.012321159,-0.013772969,-0.00047766708,-0.02648963,-0.005035693,-0.010351495,-0.017698543,-0.013320419,0.0020865335,-0.0034418523,-0.023337306,-0.027057683,-0.010526984,-0.023561576,-0.00090224156,-0.01774646,-0.019950816,-0.031130081,-0.01409149169921875
-0.015384409,-0.006102684,-0.019451225,0.0038647833,-0.018936215,-0.0013784658,-0.015401888,-0.005825826,0.004439575,0.004590258,-0.00083662267,0.019699095,0.0024945182,0.016845234,0.0033910375,0.008151721,-0.008774643,-0.017214969,0.016581915,0.016936949,-0.0072855274,0.0068171676,-0.015555246,-0.029073158,0.006917518,0.008405369,0.014232513,0.017580045,0.008261893,-0.0064301677,-0.0061560376,0.007892035,-0.026911512,-0.00858238,0.011846135,-0.01614865,-0.0069509656,0.006876743,0.00075555296,-0.009458418,-0.008233682,-0.004447952,0.018136716,-0.0050610504,-0.00038458972,-0.015801204,-0.021154828,-0.0024043692,0.012670277,0.00606536865234375
0.013800378,-0.015948966,0.0003247939,-0.008081258,0.008225574,-0.004878101,0.022002697,0.022494918,-0.017675318,0.0035397878,-0.013056607,0.014680482,-0.016414767,-0.011382503,-0.008485026,0.017682042,0.011476351,-0.0017833778,0.018186616,-0.017113544,0.01603927,0.00693264,0.012518887,0.020125031,-0.016460722,0.0027345957,0.015544224,-0.019032309,-0.014616027,0.0184926,-0.008049264,-0.016711636,-0.012695919,0.01745514,-0.014370582,0.015606345,-0.013752025,-0.008511481,-0.017160978,0.027447019,0.008257297,-0.0034216498,-0.006415339,0.00057645363,0.010254288,0.01850793,0.021711966,0.0046025384,-0.012783946,-0.002513885498046875
-0.008337406,-0.0151909655,0.005395619,-0.00569205,-0.021470984,-0.007778275,-0.015974449,-0.00028565593,-0.0069083106,-0.0027482365,-0.03221414,-0.018864976,-0.0251725,-0.023127738,0.020333486,-0.0018777804,-0.0208575,0.0051180795,-0.007291952,-0.01536366,-0.010967973,0.005281808,-0.0094257,-0.022783054,-0.019592274,-0.016924765,-0.009958297,-0.010922559,-0.01441841,-0.0063480306,-0.018305255,0.018180279,-0.0038286936,0.0014992949,0.011649979,-0.020710902,0.0007825754,-0.016230615,-0.009641909,-0.017876571,-0.021457952,-0.009080755,-0.011480898,0.004935536,-0.013143428,-0.04282853,-0.015386819,-0.0065244776,-0.02135457,-0.032318115234375
0.004103024,0.006133623,-0.0008134278,0.010588971,0.010818328,0.004638709,0.032570533,0.023256667,0.014837309,0.01855337,-0.017173555,0.006520025,0.013822542,0.0028039117,0.0056396965,0.029549988,-0.004808725,-0.0015255401,0.012578027,-0.0009336393,-0.00016740641,0.011453183,0.014767741,0.007103195,0.009860374,0.034175318,0.011653706,-0.012917511,-0.01918401,0.01680292,-0.016350957,0.020282762,-0.0007229518,0.01588224,0.00468643,0.015657993,0.011321948,0.008336331,0.0055825845,0.009090324,0.0050260094,0.017745595,0.0078039076,0.0016326947,-0.0017916975,-0.0065192943,-0.001220786,-0.0074348697,0.005656915,0.004932403564453125
-0.0065061133,0.00012750181,-0.019849058,-0.00925866,0.004932859,-0.0012558264,0.02429294,-0.016463108,0.020314168,0.007305205,0.022129577,0.00078633026,0.02413561,-0.007733428,0.026448818,-0.01576399,-0.023141742,-0.012212915,-0.0036971061,0.010643789,0.017777322,0.0131211225,-0.0020905405,0.0075159315,0.01798635,0.0036244083,0.0065764026,0.0044255853,0.001001384,-0.032448098,0.005691892,-0.014075804,-0.014613954,-0.010300469,0.015590162,-0.017594798,0.017625945,0.0063429507,0.01571064,-0.011370908,-0.014027171,0.0065814285,0.005434033,0.019774536,-0.003939147,0.013677344,-0.0034943975,0.00792119,-0.009101078,0.00933837890625
0.012448157,0.024704656,0.025148772,0.0013771396,0.00994027,0.007684088,0.02049768,0.016960578,-0.005721658,0.0060476,0.00025032513,-0.005515607,0.0030628138,0.012187767,-0.0034228882,0.0058178413,0.00899519,0.0181174,-0.014292856,-0.0077340053,0.015840864,0.00862624,0.01553089,0.011630914,-0.005889727,0.015173646,-0.007276874,0.026935685,0.02812236,-0.004016899,0.019152118,0.026806638,0.0028346349,0.0074974825,0.011965535,0.01479719,-0.0050258404,0.02732348,0.015767358,0.009906533,-0.0012958603,0.0021373276,0.008354681,0.016697416,-0.0021787127,-0.0037686552,0.009004321,0.006932987,0.0073202676,0.01512908935546875
-0.0027025098,0.0078778,0.0070686517,0.0022190965,-0.009724898,0.0023703724,0.008028122,0.005258401,0.008796168,0.0041316017,0.004438462,-0.00060560467,0.0010558332,0.0017782894,0.014744749,-0.0049899323,0.007864884,0.0042478773,-0.0070520337,0.0053941375,0.0036824453,-0.004926836,-0.0001433441,0.0129021425,0.027718252,0.010808066,-0.008030885,0.0016108671,0.013605142,0.0019390242,-0.008045192,-0.013449697,0.0044741863,0.00971164,-0.009415503,-0.0075578433,0.029871006,0.0035551386,-0.008734436,0.0020125145,0.0030699195,0.012893285,-0.003101006,0.0053525665,-0.007990411,0.0005773747,0.0072591705,0.0061743264,0.00095387024,-0.0016193389892578125
-0.008121051,-0.0037803382,0.0178741,-0.0030065796,0.004978419,0.015925448,-0.011173117,0.008410332,0.0023069193,0.0096021835,0.0014997454,0.010238802,-0.009204393,-0.0104611665,0.0002658206,0.0012193866,-0.014437989,-0.021589616,0.006041229,-0.0088216625,0.010015616,-0.008716052,0.005898166,-0.017879745,0.0054079494,0.011573672,0.0072010267,0.010593887,0.0033841839,-0.01063872,0.009966918,-0.011192622,0.005927467,0.02260134,-0.00014178689,-0.01549444,0.010312046,0.0011176271,-0.0050559253,0.005165321,-0.0051598265,-0.008426078,0.008331408,-0.023661422,-0.00046193885,-0.00874296,0.0012443414,-0.004123999,-0.005206029,0.006786346435546875
-0.004721182,-0.0019124064,0.00148122,-0.015520297,-0.010221912,-0.006157474,-0.004694999,0.005969626,0.0056428243,-0.020728288,0.013464381,0.021200506,0.017818557,-0.0009304054,0.0073808683,0.011493327,0.015658878,0.002178729,-0.024416633,0.020019313,0.012079055,-0.01667084,0.015506534,-0.0063643963,0.00784494,-0.00035124182,0.018024875,0.023771279,-0.0072282064,0.0003901516,0.02170899,-0.0045412052,0.012430345,-0.0035571703,-0.01141118,0.0076008835,-0.008075271,0.009007741,0.01577546,0.004309102,0.0062854635,-0.006100049,-0.010006999,-0.003200608,0.019870378,-0.004938375,-0.007619671,0.0029509936,0.008426643,0.0033397674560546875
-0.009241463,-0.0105888145,-0.017732015,-0.024037346,-0.009642063,0.014308573,0.0011849966,0.005200104,-0.019716691,0.00515618,-0.004324756,-0.010822685,-0.0015244278,-0.034502987,-0.00335494,-0.019570123,0.0016481993,-0.01770486,0.0067609847,-0.0029699863,-0.013094902,-0.007882083,-0.012803039,-0.0148089845,-0.014461347,-0.025916556,-0.0064916317,-0.013582495,-0.0020939757,-0.02293583,0.0052114604,0.002295724,-0.013728707,-0.008062113,-0.01164145,0.0075406274,-0.012718453,-0.006593166,-0.012550687,-0.00817409,-0.023551794,0.019517075,-0.010674132,0.008502564,-0.020819051,0.005984337,-0.011241063,0.0043652137,-0.003135363,-0.0019063949584960938
0.0020804883,-0.0031306227,-0.004656785,0.0019973782,-0.014007498,0.006895272,-0.016178934,-0.014892973,0.010497313,-0.0032031937,0.01642074,-0.018420113,0.0036590255,0.00096214435,-0.020503355,-0.009013345,-0.019581474,-0.0023162425,-0.011681282,0.0059399726,-0.002636837,-0.0069027026,-0.011528418,0.008196946,0.011683098,0.0122415405,0.0025118822,-0.0037854423,-0.0077602514,-0.0044080284,0.011522213,0.010141381,0.0002932381,-0.021552742,-0.008490156,0.00025595416,0.021902248,0.0083863735,0.006757439,-0.0131553635,-0.009375062,-0.012084566,0.007334587,0.010834696,0.025441673,0.0059164693,0.01182278,0.006859066,-0.00093681994,-0.00951385498046875
-0.013614931,0.0056772754,0.004926744,0.008471177,-0.002986223,-0.005290169,0.0045641284,0.0031227828,0.014455588,-0.014551228,0.014123092,0.00032821688,0.01596013,0.008052631,0.0009151767,0.01645329,0.0052340664,0.0003687617,0.0047865724,0.014520826,0.014102813,-0.0065776682,-0.013103427,0.01433021,0.008631842,0.021941923,0.004590989,0.00023348497,-0.009751618,0.010873398,0.011693214,-0.0141376415,0.014687724,0.0017342214,0.00042349508,-0.008814615,0.012978818,0.004211953,0.018635623,-0.0028287233,0.014397136,-0.001059999,0.00014011738,0.0041277925,-0.010651005,0.010834884,-0.0008607975,0.0036882556,0.007634751,0.01511383056640625
-0.006185444,-0.009072811,-0.043761704,-0.013394857,-0.016326895,-0.024064774,-0.024112992,-0.030516602,-0.01108649,-0.049949106,-0.019682933,-0.030584337,-0.016231317,-0.021908961,-0.014438982,-0.019345352,-0.025425985,-0.001067341,-0.01834394,-0.015026526,-0.00077825383,-0.031682294,-0.034585252,0.001826359,-0.020074053,-0.024645977,-0.02600222,-0.031063175,-0.038945667,-0.03629681,-0.036480222,-0.015150233,-0.04464596,-0.035361983,-0.019615632,-0.0016226122,-0.04080635,-0.0032090077,-0.011424447,-0.012179114,-0.029581431,-0.040574566,-0.025878564,-0.0009550202,-0.026476588,-0.019194592,-0.0061285095,-0.025911164,-0.009927071,-0.016998291015625
0.0020206042,0.0003852851,-0.0064186202,-0.011238836,-0.020046212,-0.006412564,-0.0077500204,-0.0183908,-0.027035767,-0.016452432,-0.0040581343,-0.027039334,0.00268395,-0.022402275,0.0032848686,-0.041477874,-0.027158858,-0.017550157,-0.008330288,-0.00397336,-0.00087844965,-0.006954024,-0.03809249,-0.022419846,-0.0072748363,-0.021160029,-0.0278404,-0.026018467,-0.0032397718,-0.025579864,-0.015976384,-0.00027174765,-0.007620502,-0.02421457,-0.010310999,0.010088602,-0.021428857,-0.02680637,-0.0053840745,-0.01321938,-0.01610527,-0.009565986,-0.011674832,0.0012399573,-0.021974707,0.009022416,-0.012109541,-0.011461604,-0.012958238,-0.00923919677734375
0.017555688,0.007982218,0.018953932,0.017156426,-0.0030980508,0.01764436,-0.003247238,0.017877785,-0.016671227,0.0019233957,-0.0046227444,0.0048448374,0.018392835,0.030295305,0.0039218822,-0.0021409506,0.023614343,0.01528978,0.021443216,-0.0072002104,0.0017588835,0.010666259,0.013955881,0.0039705248,-0.003725744,0.0018844886,-0.002708193,0.018344395,0.007912264,0.024781961,0.023451572,0.015845908,0.021850849,0.014381939,0.020894911,0.018249007,-0.0091995755,-0.00069278287,0.01693411,0.0055494187,-0.0074583306,0.025817377,0.020836277,0.0015284371,0.0007007241,0.009222027,0.012658485,0.015531136,0.0062517812,0.007720947265625
-0.012509974,-0.009923629,-0.007992194,-0.021774288,-0.007678859,-0.027502598,-0.033159453,-0.029910313,-0.019401358,-0.017133016,-0.0034680385,-0.0063983826,-0.0043788664,-0.024578663,-0.018719716,-0.016842894,-0.013618813,-0.0060505928,0.0072211563,0.0055546775,-0.0024007321,-0.00014754848,-0.025330044,0.016781865,0.0032540038,-0.009643369,-0.01419682,-0.020668019,-0.008155485,-0.005346739,0.006966257,-0.019973572,-0.011102473,-0.027989527,-0.01821695,-0.0051992456,0.0017495762,0.0025396824,-0.010403539,-0.009442414,-0.0013273467,0.013232176,0.013381451,-0.019450627,-0.02597638,-0.0051898854,-0.00036254886,0.0051744515,0.0036336111,0.00330352783203125
0.0066722436,-0.0005612497,0.029382858,-1.9292856e-05,0.015647642,0.018052505,0.015082889,0.002553414,0.022206172,0.007412471,-0.00020180397,0.015834346,0.006620144,0.015220199,0.024631206,0.025084523,-0.002341349,0.018254913,0.02685515,-0.007204224,0.018824914,0.019382311,0.004972645,0.015717005,0.015585494,0.032497503,-0.017052246,0.028770125,0.006566951,0.0048187147,0.0106183505,0.028584471,0.0118032945,0.0077233347,0.01716794,0.0016785644,0.018272914,0.02200224,0.0034577183,0.009626461,0.00433331,0.007451764,0.01850907,0.0070530795,0.015049397,0.01444385,0.005817168,0.0018655258,0.031130081,-0.00377655029296875
0.011312292,0.0040452518,0.006049203,0.012347428,0.008465797,0.0022801098,0.021626443,0.001358323,-0.00059643824,-0.017458515,0.015542459,0.024119921,0.0020089746,0.008603983,0.008875728,0.0028602201,0.015162646,-0.004060945,0.007461075,0.009463822,0.03199918,-0.0002753169,0.0027379992,0.0047629788,-0.0051951646,0.010840646,0.016606085,0.011633404,0.01656939,0.01888373,0.009616774,0.01660342,0.01454756,-0.0015043363,0.009671359,0.0037552498,-0.0018235437,-0.011376443,0.017549895,-0.010202609,0.003485146,0.0028112598,0.023163486,0.021815151,-0.0041504423,0.0124317715,0.011355768,0.0062287943,0.0013052962,0.01306915283203125
-0.031186074,-0.010457324,-0.017121056,-0.030872393,-0.023210531,-0.015328932,-0.018992662,-0.042347033,-0.004070302,-0.018287055,-0.016797148,-0.018030858,-0.0040558353,-0.022025036,-0.017530624,-0.032966517,-0.013138334,-0.01730951,-0.022166904,-0.0165356,-0.01788843,-0.009023979,-0.006206673,-0.021462297,0.0059941118,-0.018781764,-0.004738222,-0.027975202,-0.019685652,-0.02789535,-0.011522213,-0.017237255,-0.01856068,-0.01774552,0.0029594018,-0.017560365,0.00022634033,-0.009216254,-0.016626216,-0.018004604,-0.020718021,-0.020179454,-0.023101429,0.0026965276,-0.01292782,-0.011449685,-0.011134551,-0.012846646,-0.024234178,-0.0101318359375
0.016180286,0.007108196,-0.010713092,0.0008696718,0.0019590617,0.0016953656,0.006204106,0.0052856063,0.0056303767,0.006040202,-0.019134006,-0.010947803,0.0047218376,-0.006579943,0.032139476,-0.025189416,0.010672927,0.0146108065,-0.017258406,-0.0006005192,-0.0023035123,-0.002762792,0.000930595,-0.003262682,-0.020828836,-0.006328461,0.005197767,-0.016907416,0.009630008,-0.0023898007,-0.0012998115,0.017206335,0.007203698,-0.0053357556,0.0060509956,0.0054488783,-0.010351495,-0.008344671,0.008442747,0.025670564,-0.002046613,-0.006508259,-0.03574593,0.0120250555,0.005562671,0.018268395,0.015083671,0.010224405,0.0029080256,-0.007781982421875
0.0029845443,0.0063076536,0.009988467,-0.006479533,-0.007016174,-0.011569301,-0.003977253,-0.021391159,0.007982937,-0.008063466,-0.0021114063,0.013762952,-0.0027118663,0.004635704,0.00042865728,0.00083540153,-0.0006803499,-0.0129262665,0.009840596,-0.0068630767,0.02628504,-0.01342905,-0.017130256,-0.002098765,-0.027027704,0.0036854937,0.01322419,0.011006637,-0.0016759406,-0.0037724434,0.0064410395,-0.030377764,-0.0042159893,-0.005190565,0.008131959,0.002352142,-0.012663224,0.0040576537,0.0015901048,-0.011987065,-0.013342343,-0.020410515,0.007625488,0.0048221685,0.0056963474,-0.009158151,-0.0004885192,-0.0056646625,-0.0047854544,0.0007619857788085938
0.015824845,0.003194434,-0.010073717,-0.0118046,-0.0011514147,0.0012126574,-0.004551859,0.0031966257,-0.011410123,0.012546458,0.01155098,0.018948387,0.005256235,0.0026751421,0.029115783,0.006001405,0.015690384,-0.005792755,0.006438471,-0.023503028,0.009690227,-0.00062494265,0.015725736,0.0039251237,-0.0017845832,2.3304767e-05,-0.0012392101,0.00070559036,0.022315472,-0.00507686,-0.00012188914,-0.007922954,-0.010268866,-0.0037729398,-0.0039167297,0.0036820816,-0.001790998,-0.012285558,-0.010654715,-0.019733045,0.0058682696,0.005757306,0.017392008,0.021426462,0.009650587,0.00946156,0.0047971155,0.011095892,0.006732979,0.01131439208984375
0.0040682526,0.00086387014,0.0071539017,0.023746818,0.017014429,-0.008665202,0.009242768,-0.0020267968,0.020695888,0.013959414,0.015620877,0.012011304,0.0011864415,0.023925746,0.024189543,0.019015687,-0.0008846518,0.024288317,-0.004200542,0.02213844,0.01043624,0.02791874,-0.0025370638,0.0064923447,0.0070419773,0.03756353,-0.0030004277,0.0030058054,-0.006650558,0.018602116,-0.0017497072,-0.0032116948,0.011810672,0.015124024,0.01915509,-0.001508556,0.024111409,-0.00085698644,0.012032131,0.015347924,-5.7745485e-05,0.01417183,0.002042126,0.015798574,0.014480193,0.01777336,0.015640808,0.012986706,0.025340553,0.018218994140625
0.0032685106,0.0076844315,0.0018328766,0.01475575,-0.0017447246,0.020297294,-0.0045232307,0.0010036821,0.0032363257,0.0027482365,0.010366867,0.007840712,-0.011174484,0.02810441,0.014218151,0.0035551393,0.009050327,0.010072862,0.011350903,0.03037413,0.0110394,0.035480063,-0.0010077218,0.016616771,0.021021547,0.006283665,0.015330067,0.010058843,-0.0032359716,0.022169216,-0.0013059187,0.0075248736,0.016745923,0.016212953,0.02311233,0.012257824,0.015558802,-0.00016146689,0.020434367,0.0012563212,0.023048012,0.024138324,0.008804607,0.014170941,-0.0053427513,0.0010848857,0.012404497,0.00550904,0.0115108555,0.014129638671875
-0.017710228,-0.0016668295,-0.018342974,-0.0020814782,-0.021603521,0.011318136,-0.01712775,0.0037174134,-0.0057631494,0.002966468,0.012233217,0.001466658,-0.012610178,0.002939936,-0.023255255,0.021473192,-0.014713674,0.0012290267,-0.015401987,0.012417754,-0.021491513,0.0059318766,0.00686428,-0.007503549,0.01144221,-0.010979107,-0.008624278,-0.016968565,-0.015991742,-0.01169477,0.0054394617,0.00011461712,-0.0017391416,0.01027627,-0.015308721,-0.0029181195,-0.017231451,0.004143144,-0.021228405,0.0019524993,-0.0027255376,-0.0057264976,-0.009339865,-0.018511297,0.024234273,-0.02617299,-0.01515741,0.0041823573,0.003866632,-0.006633758544921875
0.014364447,0.01585615,0.0149898045,0.0173705,0.0048334566,0.03965272,0.015450965,-0.0030936343,0.009957925,0.0027870743,0.010860901,0.013804658,0.010416757,0.02057411,0.018855613,0.004847577,0.008475328,0.018495562,0.0026823685,-0.0049004774,-0.0020128451,0.014951579,0.014857045,-0.0011453438,0.019640453,0.001854964,0.01859596,0.028953569,0.029870506,0.018633407,0.014771233,0.017902011,0.00037208042,0.0090018185,0.019530345,0.021468408,0.0168054,0.008790888,0.021844191,0.005021284,0.005545534,0.014695572,0.012675531,0.014689192,0.0047649234,0.009725046,0.007857273,0.010061001,0.01579238,0.0103912353515625
0.0048718583,0.0116716735,0.013554761,0.00020117134,0.007227405,0.0238764,-0.0067848465,-0.009514091,0.0010175755,0.0013436029,-0.0016595222,-0.0025006172,0.007736795,8.971928e-05,-0.011551186,-0.0132465465,-0.0025874956,0.019870697,0.008275225,-0.015082715,-0.0033550726,-0.008027493,0.01139852,0.00754895,-0.008093858,-0.010449698,0.0036741297,0.005514784,0.014973257,-0.00087808556,-0.0020021372,0.007432117,0.013684444,0.007279697,-0.009287575,0.014366789,-0.01623733,-0.00059582456,-0.00516936,0.0018844819,-0.014326291,-0.002031424,0.006407582,0.005142027,-0.013609139,-0.0030700166,-0.0010989122,0.003999501,0.002949704,7.259845733642578e-05
0.005092077,-0.0153998025,-0.014975596,-0.004931326,-0.015929284,0.009371605,-0.008285774,-0.0049047316,0.002104649,0.0011595857,-0.015158211,-0.0015961202,-0.009786647,-0.0026914652,0.008119804,0.012055256,-0.022322565,0.00053179037,-0.00417301,-0.016728248,-0.006499833,-0.0104182055,-0.028528776,-0.0005876336,-0.00020375162,-0.0068945205,0.0011181892,-0.005465101,-0.0090827625,-0.0023428653,-0.0028357673,0.0029392226,-0.004345088,0.0023976618,-0.016511245,0.010785852,-0.0020631982,0.004291188,-0.038826916,-0.015876058,0.0002543507,-0.0046905675,-0.008664975,-0.003287658,-0.0066622687,0.012479678,-0.0065013,-0.010364465,-0.038404882,-0.00959014892578125
-0.044754643,-0.02300302,-0.013753679,-0.01952652,-0.011588698,-0.02351535,-0.014616661,-0.022479372,-0.030587427,-0.011954644,-0.012876245,-0.03130724,-0.02332205,-0.030092176,-0.02874207,-0.030419106,-0.014973605,-0.005852917,-0.03788354,-0.018831318,-0.020555029,-0.017474873,-0.01948465,-0.02379013,-7.5842276e-05,-0.02300074,-0.022700634,-0.039807335,-0.029292857,-0.007760008,-0.022441851,-0.017592821,-0.03883284,-0.019810455,-0.029150533,-0.035671644,-0.003747683,-0.025855552,-0.013531083,-0.0138115315,-0.001856711,-0.018069083,-0.019703703,-0.042367063,-0.0050064037,-0.03525928,-0.03788533,-0.028432248,-0.010631817,-0.0242767333984375
-0.008360587,0.014850638,0.0020637622,-0.00040783786,0.008026768,0.0025351995,0.0043555526,-0.004034161,-0.0024459155,0.0020731986,0.0065283035,-0.0059257154,-0.0050847493,0.0062752487,0.009597677,-0.0018833997,0.0061910856,0.0008132633,-0.0140883345,-0.009624361,-0.009682291,-0.0077152885,0.012859869,0.010962281,0.01711915,0.0058153425,0.010181378,-0.007895733,-0.011096931,0.007998597,4.685352e-05,0.006438849,0.02859348,-0.0035551537,-0.0106265545,-0.003899434,-0.0064065657,-0.012210493,-0.0014391968,0.009186349,0.004301823,0.016189776,-0.012853951,-0.008300122,0.0038248752,0.012208207,-0.0044693877,0.0023537918,-0.012965815,-0.01299285888671875
-0.011026394,0.0007729873,0.0056904424,0.0044649523,-0.010462134,-0.0045602196,0.005488405,0.0028099215,0.0025185253,-0.0069501163,0.014209352,0.014777796,-0.0018434708,-0.00971394,-0.015177919,-0.008796066,0.007471049,-0.0111214025,0.0058996375,0.011936135,-0.0063212663,-0.0014722772,0.00983163,-0.0074375113,0.007724495,-0.010294949,0.011734015,-0.013376121,-0.0017604977,-0.0028083094,-0.030877903,0.017036283,0.0044668093,-0.005202664,-0.006532858,-0.0031871202,0.023006829,-0.022419266,-0.005570431,-0.010106584,0.005395974,-0.00958139,0.017950539,-0.006174481,0.015506485,-0.015705392,-0.004473484,0.0011185374,-0.009866447,0.0017004013061523438
-0.012687694,-0.019166606,-0.021838227,0.00774868,0.006742817,-0.013986767,-0.008146724,0.0045743813,-0.014190043,-0.01317526,-0.004328677,-0.017307956,-0.0038285172,0.003518492,-0.02058829,-0.013149145,-0.008341424,-0.0028405127,-0.004342133,-0.0025305087,-0.0021785155,-0.0010344432,0.008183553,-0.01633611,0.0053115943,0.006625744,-0.0054565403,0.00030765077,0.0012237027,-0.019759858,-0.006013537,-0.019169683,-0.0018636296,0.0050736056,-0.007667153,0.0029955918,-0.022154724,0.00066150597,-0.011294808,-0.026102673,0.0114610335,-0.007894633,-0.0025192038,0.0008178657,-0.008124087,-0.010786977,-0.0060957368,-0.01708736,-0.008631247,-5.525350570678711e-05
-0.015237596,-0.019986484,-0.030661609,-0.019251285,-0.032720055,-0.00824921,-0.021217471,-0.032366566,0.0034645281,-0.024205195,-0.024184128,-0.022548998,-0.021567313,-0.030440398,-0.0054655797,-0.02303161,-0.0153438095,-0.016467238,-0.021679202,-0.019634018,-0.021999435,0.00037368256,-0.00012678976,-0.027669854,-0.04695722,-0.011581817,-0.0014132126,-0.011816847,-0.015809327,-0.035483263,-0.019380119,-0.02459594,-0.009398373,-0.010179476,-0.028553536,-0.008233573,-0.018020438,-0.024154091,0.010565588,-0.028439272,-0.022528486,-0.022490079,-0.0074005243,-0.026868103,-0.012556975,-0.006710921,-0.024694288,-0.011321544,-0.023734035,-0.01192474365234375
-0.0160412,-0.0066982564,0.0019607516,-0.02752368,-0.022315906,-0.003378958,-0.00629408,-0.008674612,-0.03415568,-0.0025004144,-0.0016879487,-0.022827039,-0.012123638,-0.033197153,-0.010141262,-0.022237414,-0.007045707,-0.0074987817,-0.01296347,-0.0035820445,-0.02385653,-0.0220168,0.005013238,-0.0014621189,-0.016332248,-0.028262239,-0.011502012,-0.015401647,-0.014669231,-0.016709048,-0.006400325,0.017963847,-0.012135262,-0.017777786,-0.026506687,-0.0074502435,-0.0057753767,-0.0145791955,-0.012372433,0.0010312637,-0.0074307797,-0.006519812,-0.019408923,-0.006008479,-0.013574642,-0.009780938,-0.017664528,-0.015920192,-0.013185575,-0.01168060302734375
-0.025962638,-0.02456543,-0.018598724,-0.026132204,-0.028230367,-0.020108921,-0.026256006,-0.020131942,-0.015360099,-0.021630803,-0.023823407,-0.016557248,-0.018057838,-0.027915789,-0.017785428,-0.024335284,-0.023834892,-0.01338178,-0.026210124,-0.015395767,-0.017428124,-0.007839315,-0.014012711,-0.010805441,-0.0304965,-0.016273186,-0.013741736,-0.020041252,-0.025887772,-0.006606176,-0.0037131656,-0.010473758,-0.022352489,-0.028312173,-0.018779835,-0.009511865,-0.044277888,-0.024737926,-0.015864586,-0.013643488,-0.009335704,-0.003396618,-0.01956407,-0.018997159,-0.013428029,-0.018428085,-0.032019004,0.0032894728,-0.022885308,-0.00931549072265625
-0.012038628,-0.0082142595,-0.0014581315,-0.01967943,-0.012350786,0.0030061346,-0.012048317,-0.016587475,-0.016978262,-0.029161638,-0.0034503946,-0.006429662,-0.0041834526,0.005546159,-0.017284311,-0.011276048,0.004245541,-0.013777131,-0.013372512,0.0104190335,-0.013928214,-0.015695738,-0.012900462,-0.027669854,-0.017424278,-0.0044755335,-0.027679782,0.0055950405,-0.005096228,-0.01598155,-0.011774643,-0.0027904257,0.0022168062,-0.029263977,-0.012315204,-0.021124087,-0.006027852,-0.0043203793,0.005716275,0.0047332104,-0.0059824074,-0.026834052,-0.008626188,-0.006575316,-0.0030185035,-0.013501686,-0.007140369,-0.003622116,-0.0005721327,0.0090179443359375
