89																							1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-10	62	28	6.3	NaN	0.05	corrected	l_prefrontal_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	40	18	20	6.1	NaN	0.05	corrected	r_ventral_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-46	22	20	7.8	NaN	0.05	corrected	l_ventral_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-42	6	52	7.8	NaN	0.05	corrected	l_dorsal_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-2	12	56	7.8	NaN	0.05	corrected	l_medial_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-50	32	-10	7.8	NaN	0.05	corrected	L_inferior_frontal_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	54	16	-32	6.8	NaN	0.05	corrected	r_temporal_pole	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-52	14	-34	7.8	NaN	0.05	corrected	L_temporal_pole	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	60	0	-24	5.4	NaN	0.05	corrected	r_middle_temporal_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-56	2	-24	7.8	NaN	0.05	corrected	l_middle_temporal_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-24	-20	-18	7.1	NaN	0.05	corrected	L_hippocampus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-30	-54	48	5.1	NaN	0.05	corrected	l_superior_parietal_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-6	-56	4	7.8	NaN	0.05	corrected	l_retrosplenial_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	36	-64	-24	7.8	NaN	0.05	corrected	R_fusiform_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-28	-66	-18	7.8	NaN	0.05	corrected	L_fusiform_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	46	-82	2	7.8	NaN	0.05	corrected	r_extrastriate_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	-42	-78	4	7.8	NaN	0.05	corrected	l_extrastriate_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	joint_effect_of_memory_conditions__vs__baseline	167	fMRI	T88	20	10	b	SPM99	NaN	14	-82	-42	7.8	NaN	0.05	corrected	R_cerebellum	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	no	no	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2003	main_effect_of_recent_events__vs__childhood_events	168	fMRI	T88	20	10	b	SPM99	NaN	-4	-46	24	5.9	NaN	0.05	corrected	l_retrosplenial_corted	NaN	block	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2003	main_effect_of_recent_events__vs__childhood_events	168	fMRI	T88	20	10	b	SPM99	NaN	30	-20	-20	4.1	NaN	0.05	corrected_(svc)	r_hippocampal_region	NaN	block	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2003	main_effect_of_recent_events__vs__childhood_events	168	fMRI	T88	20	10	b	SPM99	NaN	-24	-22	-18	4.4	NaN	0.05	corrected_(svc)	l_hippocampal_region	NaN	block	NaN	NaN	-1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2003	main_effect_of_positive_emotions	169	fMRI	T88	20	10	b	SPM99	NaN	6	56	-12	5.5	NaN	0.05	corrected	r_orbitofrontal_cortex	NaN	block	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2003	main_effect_of_positive_emotions	169	fMRI	T88	20	10	b	SPM99	NaN	34	8	-40	4.6	NaN	0.05	corrected	r_temporal_pole	NaN	block	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2003	main_effect_of_positive_emotions	169	fMRI	T88	20	10	b	SPM99	NaN	24	-10	-34	4.6	NaN	0.05	corrected	r_entorhinal_region	NaN	block	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2003	main_effect_of_positive_emotions	169	fMRI	T88	20	10	b	SPM99	NaN	-22	-12	-32	4.8	NaN	0.05	corrected	l_entorhinal_region	NaN	block	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2003	main_effect_of_negative_emotions	170	fMRI	T88	20	10	b	SPM99	NaN	50	-30	-6	5.5	NaN	0.05	corrected	r_middle_temporal_gyrus	NaN	block	NaN	NaN	1	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-10	62	28	NaN	7.2	0.05	corrected	L_superior_frontal_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-50	32	-10	NaN	11.8	0.05	corrected	L_inferior_frontal_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	40	18	20	NaN	7	0.05	corrected	R_ventral_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-46	22	20	NaN	14.4	0.05	corrected	L_ventral_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-42	6	52	NaN	10.6	0.05	corrected	L_dorsal_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-2	12	56	NaN	11.7	0.05	corrected	L_medial_premotor_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	54	16	-32	NaN	8	0.05	corrected	R_temporal_pole	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-52	14	-34	NaN	11.3	0.05	corrected	L_temporal_pole	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	60	0	-24	NaN	6	0.05	corrected	R_middle_temporal_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-56	2	-24	NaN	12.35	0.05	corrected	L_middle_temporal_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-24	-20	-18	NaN	8.6	0.05	corrected	L_hippocampus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-30	-54	48	NaN	5.6	0.05	corrected	L_superior_parietal_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-6	-56	4	NaN	12	0.05	corrected	L_retrosplenial_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	36	-64	-24	NaN	16.2	0.05	corrected	R_fusiform_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-28	-66	-18	NaN	13	0.05	corrected	L_fusiform_gyrus	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	46	-82	2	NaN	9.7	0.05	corrected	R_extrastriate_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	-42	-78	4	NaN	9.7	0.05	corrected	L_extrastriate_cortex	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Piefke_2005	all_experimental_memory_conditions	171	fMRI	T88	20	10	b	SPM99	random	14	-82	-42	NaN	10.7	0.05	corrected	R_cerebellum	NaN	block	NaN	NaN	12	no	yes	no	yes	no	no	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	yes	no	no	no	no	no	no	yes	no	no	no	no	no	no	yes	no	no	yes	no	no	no	no	no	yes	yes	SelfMent	na	SelfMent	Affectiv	SelfAffe	SelfNTra	CoacOrNa	SelfNTra	CoacOrNa	self	MentalSt	Explicit	bottomup	selfbott	affectiv	selfaff	NotBaseL	self	affectiv	selfaff
Pietrini_2000	imagined_(unrestrained_aggression__vs__neutral_behavior)	172	PET	T88	15	7	b	SPM95	NaN	-2	-6	44	3.53	NaN	0.001	uncorrected	L_cingulate_gyrus	24	block	NaN	NaN	5	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	yes	no	yes	yes	no	no	yes	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	no	na	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	na	CoacOrNa	na	na	na	CoacOrNa	CoacOrNa	CoacOrNa	CoacOrNa	NotBaseL	na	na	na
